country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,9/22/2020,-46,-21,-23,-55,-41,22
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,9/23/2020,-50,-24,-27,-57,-41,23
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,9/24/2020,-50,-24,-29,-58,-41,23
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,9/25/2020,-50,-23,-33,-59,-39,25
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,9/26/2020,-48,-20,-31,-54,-24,19
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,9/27/2020,-51,-24,-28,-55,-18,17
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,9/28/2020,-46,-20,-25,-55,-37,23
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,9/29/2020,-47,-20,-28,-55,-41,23
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,9/30/2020,-45,-14,-27,-54,-40,21
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/1/2020,-46,-15,-31,-55,-40,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/2/2020,-48,-17,-35,-56,-38,22
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/3/2020,-46,-17,-35,-52,-26,16
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/4/2020,-49,-19,-30,-52,-20,14
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/5/2020,-45,-17,-28,-54,-38,19
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/6/2020,-45,-16,-30,-53,-41,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/7/2020,-49,-21,-31,-56,-40,21
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/8/2020,-49,-21,-29,-56,-39,22
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/9/2020,-49,-20,-33,-57,-36,24
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/10/2020,-47,-19,-34,-53,-22,18
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/11/2020,-54,-27,-36,-57,-18,17
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/12/2020,-48,-22,-29,-55,-37,22
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/13/2020,-46,-18,-29,-53,-39,23
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/14/2020,-51,-25,-35,-57,-40,24
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/15/2020,-45,-14,-32,-53,-38,23
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/16/2020,-45,-13,-34,-53,-35,24
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/17/2020,-43,-12,-32,-49,-22,18
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/18/2020,-47,-18,-31,-52,-16,16
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/19/2020,-44,-17,-29,-53,-35,22
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/20/2020,-50,-26,-36,-55,-41,24
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/21/2020,-46,-18,-30,-56,-38,22
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/22/2020,-45,-17,-26,-54,-37,21
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/23/2020,-46,-18,-30,-56,-35,22
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/24/2020,-43,-13,-27,-51,-20,16
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/25/2020,-50,-23,-31,-55,-17,15
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/26/2020,-49,-25,-30,-59,-42,21
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/27/2020,-42,-14,-23,-51,-38,19
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/28/2020,-44,-17,-25,-52,-38,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/29/2020,-44,-17,-30,-52,-39,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/30/2020,-43,-13,-35,-53,-35,21
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,10/31/2020,-39,-5,-33,-48,-21,15
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/1/2020,-68,-40,-49,-70,-34,19
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/2/2020,-48,-24,-36,-65,-61,26
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/3/2020,-42,-16,-31,-51,-38,19
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/4/2020,-44,-19,-32,-54,-38,21
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/5/2020,-43,-16,-29,-54,-37,21
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/6/2020,-44,-18,-33,-56,-34,22
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/7/2020,-43,-17,-33,-53,-19,17
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/8/2020,-44,-17,-28,-52,-13,14
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/9/2020,-41,-17,-26,-53,-33,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/10/2020,-41,-14,-28,-51,-37,21
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/11/2020,-46,-22,-33,-56,-38,22
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/12/2020,-65,-44,-36,-73,-62,23
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/13/2020,-42,-13,-32,-57,-39,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/14/2020,-37,-8,-30,-48,-18,14
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/15/2020,-39,-10,-26,-49,-10,12
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/16/2020,-36,-9,-24,-50,-33,18
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/17/2020,-37,-10,-25,-49,-37,19
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/18/2020,-39,-11,-25,-51,-35,19
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/19/2020,-39,-11,-25,-51,-35,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/20/2020,-39,-11,-29,-52,-32,21
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/21/2020,-35,-8,-26,-46,-16,15
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/22/2020,-39,-11,-23,-48,-10,13
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/23/2020,-38,-13,-25,-51,-32,19
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/24/2020,-38,-12,-26,-49,-36,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/25/2020,-38,-11,-24,-50,-34,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/26/2020,-36,-9,-23,-49,-34,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/27/2020,-37,-10,-29,-50,-31,21
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/28/2020,-31,-2,-23,-42,-14,14
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/29/2020,-36,-7,-19,-43,-9,12
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,11/30/2020,-31,-5,-14,-53,-54,23
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/1/2020,-33,-3,-19,-41,-32,18
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/2/2020,-35,-6,-22,-47,-32,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/3/2020,-35,-6,-21,-46,-32,19
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/4/2020,-37,-8,-26,-49,-30,21
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/5/2020,-32,-4,-23,-42,-12,14
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/6/2020,-36,-7,-22,-44,-6,12
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/7/2020,-33,-8,-20,-46,-31,18
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/8/2020,-32,-5,-17,-51,-50,22
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/9/2020,-36,-10,-18,-47,-31,19
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/10/2020,-36,-7,-14,-47,-33,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/11/2020,-34,-2,-13,-46,-28,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/12/2020,-29,2,-12,-40,-11,14
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/13/2020,-32,-1,-6,-38,-3,12
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/14/2020,-31,-2,-7,-44,-29,18
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/15/2020,-26,6,-5,-40,-31,18
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/16/2020,-26,8,-3,-40,-29,18
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/17/2020,-27,6,-4,-40,-30,18
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/18/2020,-32,0,-16,-44,-28,20
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/19/2020,-28,2,-18,-37,-11,14
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/20/2020,-24,10,-6,-30,1,11
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/21/2020,-18,12,2,-35,-30,17
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/22/2020,-16,18,3,-31,-33,16
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/23/2020,-10,32,8,-28,-33,15
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/24/2020,-20,40,11,-40,-54,19
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/25/2020,-54,-33,-7,-67,-66,27
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/26/2020,-37,-7,-17,-48,-27,17
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/27/2020,-42,-14,-17,-45,-7,15
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/28/2020,-22,10,1,-41,-35,19
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/29/2020,-18,18,2,-35,-38,18
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/30/2020,-17,33,7,-40,-52,21
PH,Philippines,,,,,,ChIJY96HXyFTQDIRV9opeu-QR3g,12/31/2020,-33,33,1,-49,-57,23
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/15/2020,3,4,-4,-1,2,0
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/16/2020,0,5,-6,1,0,0
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/17/2020,0,2,-7,-1,4,1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/18/2020,-4,-2,-9,-3,1,1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/19/2020,-6,-7,-18,-1,-1,2
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/20/2020,-3,-6,-16,-2,0,2
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/21/2020,-3,-4,-15,-7,4,1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/22/2020,1,3,-3,-1,4,0
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/23/2020,-2,0,-5,-6,2,1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/24/2020,5,0,-3,2,2,0
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/25/2020,0,-3,13,-5,-44,12
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/26/2020,2,1,3,1,3,-1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/27/2020,-1,-2,-6,11,2,1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/28/2020,-2,0,-11,0,4,0
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2/29/2020,6,7,-6,5,5,0
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/1/2020,6,4,-1,8,7,0
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/2/2020,1,6,-6,3,5,1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/3/2020,-3,3,-6,1,3,1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/4/2020,0,3,-4,3,4,1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/5/2020,-3,1,-1,7,3,1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/6/2020,-14,-5,-23,1,0,4
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/7/2020,-3,5,-12,-1,3,2
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/8/2020,-5,0,-9,-1,6,1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/9/2020,-1,3,-2,3,3,1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/10/2020,-1,4,-3,4,2,1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/11/2020,-1,5,1,3,3,1
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/12/2020,-6,7,-4,4,0,2
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/13/2020,-9,9,-16,-3,0,3
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/14/2020,-13,10,-23,4,-2,4
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/15/2020,-30,-3,-32,-26,-6,7
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/16/2020,-24,-5,-27,-30,-29,14
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/17/2020,-37,-18,-37,-52,-37,18
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/18/2020,-40,-20,-40,-53,-40,20
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/19/2020,-43,-16,-44,-49,-44,20
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/20/2020,-56,-26,-55,-66,-48,25
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/21/2020,-64,-32,-62,-69,-42,21
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/22/2020,-70,-41,-65,-73,-36,19
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/23/2020,-62,-37,-56,-69,-56,28
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/24/2020,-61,-33,-57,-67,-59,28
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/25/2020,-55,-24,-53,-65,-58,26
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/26/2020,-61,-32,-55,-67,-59,27
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/27/2020,-62,-31,-59,-71,-57,29
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/28/2020,-64,-29,-61,-71,-49,21
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/29/2020,-66,-27,-63,-70,-35,16
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/30/2020,-85,-74,-72,-91,-76,38
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,3/31/2020,-83,-68,-70,-90,-76,37
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/1/2020,-83,-65,-69,-87,-76,36
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/2/2020,-83,-65,-69,-88,-76,37
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/3/2020,-83,-63,-72,-90,-74,40
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/4/2020,-83,-62,-75,-90,-65,31
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/5/2020,-83,-62,-75,-88,-52,25
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/6/2020,-79,-59,-68,-88,-74,37
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/7/2020,-79,-57,-68,-87,-74,37
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/8/2020,-76,-52,-65,-87,-74,34
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/9/2020,-87,-72,-71,-88,-81,39
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/10/2020,-91,-78,-78,-93,-82,44
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/11/2020,-82,-60,-75,-90,-68,32
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/12/2020,-82,-59,-74,-89,-52,25
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/13/2020,-74,-53,-65,-88,-70,35
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/14/2020,-75,-54,-66,-88,-72,35
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/15/2020,-78,-60,-67,-89,-71,35
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/16/2020,-78,-59,-68,-89,-71,35
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/17/2020,-79,-56,-71,-89,-69,38
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/18/2020,-80,-58,-74,-89,-60,30
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/19/2020,-90,-81,-79,-91,-56,28
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/20/2020,-74,-51,-68,-88,-68,35
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/21/2020,-76,-55,-67,-87,-70,35
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/22/2020,-77,-58,-67,-87,-69,35
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/23/2020,-78,-58,-68,-88,-70,35
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/24/2020,-79,-57,-71,-90,-69,38
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/25/2020,-79,-55,-74,-90,-58,30
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/26/2020,-90,-81,-80,-93,-55,28
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/27/2020,-74,-51,-66,-88,-67,36
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/28/2020,-75,-54,-66,-90,-68,36
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/29/2020,-75,-52,-66,-88,-67,34
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,4/30/2020,-72,-49,-64,-88,-67,33
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/1/2020,-77,-51,-70,-90,-72,38
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/2/2020,-74,-48,-72,-88,-56,28
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/3/2020,-89,-79,-81,-93,-54,28
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/4/2020,-69,-46,-64,-86,-62,32
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/5/2020,-69,-45,-63,-86,-63,32
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/6/2020,-69,-45,-63,-86,-63,32
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/7/2020,-71,-47,-61,-86,-63,32
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/8/2020,-71,-44,-65,-88,-61,35
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/9/2020,-71,-40,-68,-86,-52,27
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/10/2020,-85,-71,-75,-91,-48,26
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/11/2020,-65,-39,-63,-85,-59,32
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/12/2020,-68,-43,-62,-85,-61,33
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/13/2020,-69,-45,-63,-84,-60,32
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/14/2020,-71,-48,-64,-84,-60,33
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/15/2020,-70,-45,-66,-84,-58,35
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/16/2020,-60,-33,-61,-81,-42,23
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/17/2020,-64,-40,-62,-82,-31,20
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/18/2020,-42,-20,-46,-56,-44,23
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/19/2020,-46,-25,-49,-65,-46,23
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/20/2020,-45,-26,-47,-65,-46,23
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/21/2020,-48,-29,-46,-66,-47,24
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/22/2020,-53,-31,-55,-70,-43,26
PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,5/23/2020,-51,-23,-54,-68,-31,20
